"id","generation","time_period","primary_console","game_media","price","id-2","first_name","last_name","designation","age","salary","unit"
377,"Fourth","1987-1996","TurboGrafx-16","Game cartridges"," $199.00 ",377,"PALMER","ALLEMAND","Analyst",24,41691,"Web"
378,"Fourth","1987-1997","Sega Genesis","Game cartridges"," $189.99 ",378,"SEBASTIAN","AILSTOCK","Senior Analyst",27,51534,"Operations"
379,"Fourth","1987-1998","Neo Geo","Game cartridges"," $650.00 ",379,"ADDIE","ANDREEN","Analyst",24,49020,"IT"
380,"Fourth","1987-1999","Super Nintendo Entertainment System","Game cartridges"," $199.99 ",380,"TROY","ABILEZ","Manager",33,120184,"Management"
381,"Fourth","1987-2000","Game Gear","Game cartridges"," $149.99 ",381,"DONG","ALISAUSKAS","Manager",34,147560,"Management"
382,"Fourth","1987-2001","Game Boy","Game cartridges"," $89.95 ",382,"BLAKE","ADAMSEN","Analyst",24,49602,"Operations"
383,"Fifth","1993-2001","Sega Saturn","Optical media"," $399.99 ",383,"BETTE","ANGELSON","Analyst",24,42538,"Marketing"
384,"Fifth","1993-2002","Sony PlayStation","Optical Meda"," $299.99 ",384,"SANDY","ALBERG","Analyst",22,41027,"Management"
385,"Fifth","1993-2003","Game Boy Color","Game Cartridges"," $69.99 ",385,"MICHAEL","ANTONOVICH","Analyst",21,43716,"Management"
386,"Fifth","1993-2004","Nintendo 64","Game Cartridges"," $199.99 ",386,"ETHEL","ALTON","Senior Analyst",27,60085,"Web"
387,"Sixth","1998-2006","Sega Dreamcast","Optical media"," $199.99 ",387,"RON","ABUSUFAIT","Analyst",21,48682,"Web"
388,"Sixth","1998-2007","Sony PlayStation 2","Optical media"," $299.99 ",388,"TERRIE","ANSPACH","Analyst",22,42710,"IT"
389,"Sixth","1998-2008","Nintendo GameCube","Optical media"," $199.99 ",389,"RODRICK","ALBRIGHT","Senior Analyst",26,53390,"Marketing"
390,"Sixth","1998-2009","Game Boy Advance","Game Cartridges"," $99.99 ",390,"JOEL","ABIDE","Associate",32,99130,"Web"
391,"Sixth","1998-2010","Microsoft Xbox","Optical media"," $299.99 ",391,"DOUG","ADALJA","Analyst",23,45152,"Web"
392,"Seventh","2004-2014","Microsoft Xbox 360","Optical media, digital distribution"," $399.99 ",392,"JAY","ABNER","Analyst",21,43357,"Web"
393,"Seventh","2004-2015","Sony PlayStation 3","Optical media, digital distribution"," $599.99 ",393,"LYNETTE","ANASTASIADES","Senior Analyst",26,57000,"Marketing"
394,"Seventh","2004-2016","Nintendo DS","Game Cartridges, Digital distribution"," $149.99 ",394,"DARIUS","AHL","Analyst",21,44134,"Marketing"
395,"Seventh","2004-2017","Playstation Portable","Optical media, digital distribution"," $249.99 ",395,"IRVING","ADIB","Analyst",23,44148,"Finance"
396,"Seventh","2004-2018","Nintendo Wii","Optical media, digital distribution"," $249.99 ",396,"ROB","AHHEE","Senior Analyst",25,56181,"Management"
397,"Eighth","2011-Present","Nintendo Wii U","Optical media, digital distribution"," $299.99 ",397,"CANDACE","AMMIRATA","Analyst",23,48287,"Finance"
398,"Eighth","2011-Present","Sony PlayStation 4","Optical media, digital distribution"," $399.99 ",398,"DWAYNE","ACHEE","Senior Analyst",25,69421,"Finance"
399,"Eighth","2011-Present","Microsoft Xbox One","Optical media, digital distribution"," $499.99 ",399,"ARLIE","ALLWARDT","Analyst",23,44342,"Operations"
400,"Eighth","2011-Present","Nintendo 3DS","Game cartridges. Digital Distribution"," $249.99 ",400,"OPAL","AMMON","Senior Analyst",28,61710,"Management"
401,"Eighth","2011-Present","Playstation Vita","Optical media, digital distribution"," $299.99 ",401,"JUAN","ABBASSI","Senior Analyst",27,61575,"Finance"
402,"Eighth","2011-Present","Nintendo Switch","Game cartridges. Digital Distribution"," $299.99 ",402,"COLUMBUS","ALGEO","Analyst",22,46038,"IT"
403,"Ninth","2020–present","Microsoft Xbox Series X","Optical media, digital distribution"," $499.99 ",403,"NICHOLAS","ABBOTT","Associate",31,78493,"IT"
404,"Ninth","2020–present","Microsoft Xbox Series S","Optical media, digital distribution"," $299.99 ",404,"MONIKA","ARCHBELL","Analyst",25,43292,"Operations"
405,"Ninth","2020–present","Sony PlayStation 5 (Digital Edition)","Optical media, digital distribution"," $499.99 ",405,"HANS","AGUADA","Analyst",25,42657,"Operations"
406,"Ninth","2020–present","Sony PlayStation 5 (Disc Edition)","Optical media, digital distribution"," $399.99 ",406,"TAYLOR","ADLEMAN","Analyst",25,42400,"Operations"
407,"First","1972-1978","Magnavox Odyssey","Dedicated consoles"," $99.00 ",407,"AURELIA","APPLETON","Analyst",24,41713,"Marketing"
408,"First","1972-1979","Home Pong","Dedicated consoles"," $98.95 ",408,"GREGORIO","AGUNDEZ","Analyst",21,46664,"Finance"
409,"First","1972-1980","Coleco Telstar series","Dedicated consoles"," $50.00 ",409,"TANIA","ANTON","Senior Analyst",26,66339,"Management"
410,"Second","1976-1984","Fairchild Channel F","Game cartridges"," $169.95 ",410,"FREDDIE","ARESCO","Analyst",22,45450,"IT"
411,"Second","1976-1985","Atari 2600","Game cartridges"," $199.00 ",411,"HORTENCIA","ARENSTAM","Analyst",25,43355,"Web"
412,"Second","1976-1986","Mattel Intellivision","Game cartridges"," $299.00 ",412,"BRITTANY","ALVIZO","Analyst",23,42140,"Operations"
413,"Second","1976-1987","Magnavox Odyssey 2","Game cartridges"," $199.00 ",413,"AVERY","AHONEN","Senior Analyst",28,52406,"Operations"
414,"Second","1976-1988","ColecoVision","Game cartridges"," $199.00 ",414,"MATHEW","ACERET","Analyst",24,42440,"IT"
415,"Third","1983-1991","Nintendo Entertainment System","Game cartridges"," $180.00 ",415,"RICH","ALBANG","Senior Analyst",25,64913,"Finance"
416,"Third","1983-1992","Sega Master System","Game cartridges"," $199.99 ",416,"LUPE","ANGELOS","Analyst",21,41551,"Operations"
417,"Third","1983-1993","Atari 7800","Game cartridges"," $140.00 ",417,"AGUSTIN","AGUDO","Senior Analyst",26,54689,"Management"
418,"Fourth","1987-1996","TurboGrafx-16","Game cartridges"," $199.00 ",418,"MYRA","AMR","Analyst",22,48747,"Operations"
419,"Fourth","1987-1997","Sega Genesis","Game cartridges"," $189.99 ",419,"GEORGINA","ANSARI","Senior Analyst",25,59907,"IT"
420,"Fourth","1987-1998","Neo Geo","Game cartridges"," $650.00 ",420,"KIM","ADERSON","Analyst",25,45319,"Management"
421,"Fourth","1987-1999","Super Nintendo Entertainment System","Game cartridges"," $199.99 ",421,"HAI","ALMEN","Senior Analyst",28,60707,"Finance"
422,"Fourth","1987-2000","Game Gear","Game cartridges"," $149.99 ",422,"TRACY","ALTIG","Analyst",24,43124,"IT"
423,"Fourth","1987-2001","Game Boy","Game cartridges"," $89.95 ",423,"JODIE","ANIELLO","Analyst",24,43137,"IT"
424,"Fifth","1993-2001","Sega Saturn","Optical media"," $399.99 ",424,"ALEXIS","AHRENDS","Analyst",22,42121,"Finance"
425,"Fifth","1993-2002","Sony PlayStation","Optical Meda"," $299.99 ",425,"WENDY","ALTMILLER","Analyst",24,45950,"Marketing"
426,"Fifth","1993-2003","Game Boy Color","Game Cartridges"," $69.99 ",426,"SELINA","ARDELEAN","Senior Analyst",25,55525,"Operations"
427,"Fifth","1993-2004","Nintendo 64","Game Cartridges"," $199.99 ",427,"ROBBY","ALAIBILLA","Manager",34,112580,"Management"
428,"Sixth","1998-2006","Sega Dreamcast","Optical media"," $199.99 ",428,"ERNESTINA","AREAS","Analyst",23,42160,"Finance"
429,"Sixth","1998-2007","Sony PlayStation 2","Optical media"," $299.99 ",429,"ALICE","ALRAIS","Analyst",22,40335,"Finance"
430,"Sixth","1998-2008","Nintendo GameCube","Optical media"," $199.99 ",430,"ALLYSON","ANTOLINI","Analyst",21,40363,"IT"
431,"Sixth","1998-2009","Game Boy Advance","Game Cartridges"," $99.99 ",431,"VERNELL","ARMELIN","Analyst",24,49029,"Marketing"
432,"Sixth","1998-2010","Microsoft Xbox","Optical media"," $299.99 ",432,"ELAINE","ALTOP","Analyst",24,48775,"Operations"
433,"Seventh","2004-2014","Microsoft Xbox 360","Optical media, digital distribution"," $399.99 ",433,"MARLON","AGBISIT","Analyst",21,40396,"Marketing"
434,"Seventh","2004-2015","Sony PlayStation 3","Optical media, digital distribution"," $599.99 ",434,"KELLY","ALSMAN","Analyst",25,45998,"Finance"
435,"Seventh","2004-2016","Nintendo DS","Game Cartridges, Digital distribution"," $149.99 ",435,"GAIL","ALBRASHI","Senior Analyst",25,68996,"Operations"
436,"Seventh","2004-2017","Playstation Portable","Optical media, digital distribution"," $249.99 ",436,"RENE","ACLY","Analyst",24,48222,"Management"
437,"Seventh","2004-2018","Nintendo Wii","Optical media, digital distribution"," $249.99 ",437,"MERVIN","ALBANESE","Analyst",24,47982,"Finance"
438,"Eighth","2011-Present","Nintendo Wii U","Optical media, digital distribution"," $299.99 ",438,"HILARIO","ALEJANDREZ","Analyst",25,44888,"Operations"
439,"Eighth","2011-Present","Sony PlayStation 4","Optical media, digital distribution"," $399.99 ",439,"VIOLA","AMBER","Analyst",25,42457,"Marketing"
440,"Eighth","2011-Present","Microsoft Xbox One","Optical media, digital distribution"," $499.99 ",440,"CYRIL","ALANIZ","Senior Analyst",26,58619,"Finance"
441,"Eighth","2011-Present","Nintendo 3DS","Game cartridges. Digital Distribution"," $249.99 ",441,"SUSANNE","ANGELOZZI","Analyst",24,45482,"Management"
442,"Eighth","2011-Present","Playstation Vita","Optical media, digital distribution"," $299.99 ",442,"DARRYL","ACCOSTA","Analyst",21,47827,"IT"
443,"Eighth","2011-Present","Nintendo Switch","Game cartridges. Digital Distribution"," $299.99 ",443,"STACIE","ANDREN","Senior Manager",35,169300,"Management"
444,"Ninth","2020–present","Microsoft Xbox Series X","Optical media, digital distribution"," $499.99 ",444,"ANN","ALQUICIRA","Analyst",21,48833,"Web"
445,"Ninth","2020–present","Microsoft Xbox Series S","Optical media, digital distribution"," $299.99 ",445,"SHANNON","ACUFF","Associate",29,96909,"IT"
446,"Ninth","2020–present","Sony PlayStation 5 (Digital Edition)","Optical media, digital distribution"," $499.99 ",446,"JOHNATHAN","ADCOCK","Senior Analyst",28,65639,"Management"
447,"Ninth","2020–present","Sony PlayStation 5 (Disc Edition)","Optical media, digital distribution"," $399.99 ",447,"ALEX","ABOLAFIA","Analyst",25,43352,"Finance"
448,"First","1972-1978","Magnavox Odyssey","Dedicated consoles"," $99.00 ",448,"LORENZO","ADAMOS","Senior Analyst",28,63841,"Web"
449,"First","1972-1979","Home Pong","Dedicated consoles"," $98.95 ",449,"SHARRON","ANTHES","Analyst",24,46988,"Operations"
450,"First","1972-1980","Coleco Telstar series","Dedicated consoles"," $50.00 ",450,"FORREST","ADEY","Analyst",23,48739,"Management"
451,"Second","1976-1984","Fairchild Channel F","Game cartridges"," $169.95 ",451,"HOLLIE","ARANGO","Analyst",21,46438,"Marketing"
452,"Second","1976-1985","Atari 2600","Game cartridges"," $199.00 ",452,"MARISA","ANGOLD","Analyst",22,49253,"Web"
453,"Second","1976-1986","Mattel Intellivision","Game cartridges"," $299.00 ",453,"WARREN","ABOUSALEH","Analyst",22,43508,"Management"
454,"Second","1976-1987","Magnavox Odyssey 2","Game cartridges"," $199.00 ",454,"WILEY","AHUMADA","Analyst",23,43586,"Operations"
455,"Second","1976-1988","ColecoVision","Game cartridges"," $199.00 ",455,"BOYCE","ALLRIDGE","Analyst",24,46064,"Management"
456,"Third","1983-1991","Nintendo Entertainment System","Game cartridges"," $180.00 ",456,"JUDE","ALLEMOND","Analyst",24,43031,"IT"
457,"Third","1983-1992","Sega Master System","Game cartridges"," $199.99 ",457,"ASHLEIGH","ARDD","Analyst",24,40513,"IT"
458,"Third","1983-1993","Atari 7800","Game cartridges"," $140.00 ",458,"DINO","ALCINE","Analyst",21,47018,"Operations"
459,"Fourth","1987-1996","TurboGrafx-16","Game cartridges"," $199.00 ",459,"CHRISTIAN","APPLING","Senior Analyst",28,50368,"Operations"
460,"Fourth","1987-1997","Sega Genesis","Game cartridges"," $189.99 ",460,"LYN","ARISTA","Associate",32,99098,"Marketing"
461,"Fourth","1987-1998","Neo Geo","Game cartridges"," $650.00 ",461,"EUNICE","AMINOV","Analyst",25,47735,"Finance"
462,"Fourth","1987-1999","Super Nintendo Entertainment System","Game cartridges"," $199.99 ",462,"WILFREDO","AGUILLARD","Analyst",23,42722,"Operations"
463,"Fourth","1987-2000","Game Gear","Game cartridges"," $149.99 ",463,"RAMON","ABRIOLA","Associate",31,73190,"Web"
464,"Fourth","1987-2001","Game Boy","Game cartridges"," $89.95 ",464,"FRAN","APOLLO","Analyst",23,40134,"Finance"
465,"Fifth","1993-2001","Sega Saturn","Optical media"," $399.99 ",465,"GERARDO","ADDY","Associate",28,93854,"Web"
466,"Fifth","1993-2002","Sony PlayStation","Optical Meda"," $299.99 ",466,"LACY","ALIRES","Senior Analyst",25,67014,"IT"
467,"Fifth","1993-2003","Game Boy Color","Game Cartridges"," $69.99 ",467,"DENVER","AKERMAN","Analyst",24,46726,"IT"
468,"Fifth","1993-2004","Nintendo 64","Game Cartridges"," $199.99 ",468,"RANDI","ANON","Analyst",21,49497,"Finance"
469,"Sixth","1998-2006","Sega Dreamcast","Optical media"," $199.99 ",469,"JEANNETTE","AMORELLO","Analyst",25,40270,"IT"
470,"Sixth","1998-2007","Sony PlayStation 2","Optical media"," $299.99 ",470,"SHARI","ANDIS","Senior Analyst",28,60155,"Marketing"
471,"Sixth","1998-2008","Nintendo GameCube","Optical media"," $199.99 ",471,"MADGE","APLEY","Analyst",24,44054,"Finance"
472,"Sixth","1998-2009","Game Boy Advance","Game Cartridges"," $99.99 ",472,"KARRIE","ARHART","Analyst",22,49006,"Web"
473,"Sixth","1998-2010","Microsoft Xbox","Optical media"," $299.99 ",473,"KURTIS","AKE","Analyst",22,41008,"Operations"
474,"Seventh","2004-2014","Microsoft Xbox 360","Optical media, digital distribution"," $399.99 ",474,"VINCE","AILLS","Analyst",24,44497,"Marketing"
475,"Seventh","2004-2015","Sony PlayStation 3","Optical media, digital distribution"," $599.99 ",475,"GWENDOLYN","AMBROSONE","Analyst",21,45528,"IT"
476,"Seventh","2004-2016","Nintendo DS","Game Cartridges, Digital distribution"," $149.99 ",476,"HARRY","ABDALLAH","Analyst",24,41196,"Marketing"
477,"Seventh","2004-2017","Playstation Portable","Optical media, digital distribution"," $249.99 ",477,"JAYME","ARMEL","Senior Analyst",25,60159,"Finance"
478,"Seventh","2004-2018","Nintendo Wii","Optical media, digital distribution"," $249.99 ",478,"EMILY","ALTHISER","Senior Analyst",26,65316,"Marketing"
479,"Eighth","2011-Present","Nintendo Wii U","Optical media, digital distribution"," $299.99 ",479,"REBECCA","ALPAUGH","Analyst",22,49744,"Web"
480,"Eighth","2011-Present","Sony PlayStation 4","Optical media, digital distribution"," $399.99 ",480,"DANIAL","AKHAVAN","Analyst",21,41865,"Finance"
481,"Eighth","2011-Present","Microsoft Xbox One","Optical media, digital distribution"," $499.99 ",481,"LANNY","ALBERTSON","Analyst",22,45784,"Operations"
482,"Eighth","2011-Present","Nintendo 3DS","Game cartridges. Digital Distribution"," $249.99 ",482,"CLEO","AKAWANZIE","Manager",35,111599,"Management"
483,"Eighth","2011-Present","Playstation Vita","Optical media, digital distribution"," $299.99 ",483,"MCKINLEY","ALICER","Associate",31,77261,"Finance"
484,"Eighth","2011-Present","Nintendo Switch","Game cartridges. Digital Distribution"," $299.99 ",484,"CASSANDRA","AMBURGY","Analyst",25,41323,"Finance"
485,"Ninth","2020–present","Microsoft Xbox Series X","Optical media, digital distribution"," $499.99 ",485,"ISMAEL","ADNER","Analyst",25,44664,"Operations"
486,"Ninth","2020–present","Microsoft Xbox Series S","Optical media, digital distribution"," $299.99 ",486,"AMIE","ANTONIAK","Senior Analyst",28,65927,"Finance"
487,"Ninth","2020–present","Sony PlayStation 5 (Digital Edition)","Optical media, digital distribution"," $499.99 ",487,"GIUSEPPE","ALFONZO","Analyst",22,42723,"Marketing"
488,"Ninth","2020–present","Sony PlayStation 5 (Disc Edition)","Optical media, digital distribution"," $399.99 ",488,"ALMA","ALWIN","Director",40,313938,"Management"
489,"First","1972-1978","Magnavox Odyssey","Dedicated consoles"," $99.00 ",489,"CLAUDE","ACCOMANDO","Analyst",21,46616,"Management"
490,"First","1972-1979","Home Pong","Dedicated consoles"," $98.95 ",490,"LENA","AMBROSIA","Analyst",25,47517,"IT"
491,"First","1972-1980","Coleco Telstar series","Dedicated consoles"," $50.00 ",491,"ELISHA","ALMARAZ","Senior Analyst",25,66311,"Management"
492,"Second","1976-1984","Fairchild Channel F","Game cartridges"," $169.95 ",492,"EFRAIN","AGNELLI","Analyst",21,43620,"IT"
493,"Second","1976-1985","Atari 2600","Game cartridges"," $199.00 ",493,"BOBBY","ARCHIBEQUE","Associate",32,72359,"Web"
494,"Second","1976-1986","Mattel Intellivision","Game cartridges"," $299.00 ",494,"AISHA","AQUAS","Analyst",22,43324,"Operations"
495,"Second","1976-1987","Magnavox Odyssey 2","Game cartridges"," $199.00 ",495,"MERLIN","AKAMIRO","Senior Analyst",25,66984,"Marketing"
496,"Second","1976-1988","ColecoVision","Game cartridges"," $199.00 ",496,"JEFF","ABER","Senior Analyst",27,63154,"Finance"
497,"Third","1983-1991","Nintendo Entertainment System","Game cartridges"," $180.00 ",497,"NINA","AMBURGEY","Analyst",25,45992,"Finance"
498,"Third","1983-1992","Sega Master System","Game cartridges"," $199.99 ",498,"CLEMENT","AIONA","Analyst",22,44887,"IT"
499,"Third","1983-1993","Atari 7800","Game cartridges"," $140.00 ",499,"DONN","ALDREGE","Senior Analyst",26,57046,"Web"
500,"Fourth","1987-1996","TurboGrafx-16","Game cartridges"," $199.00 ",500,"JAYSON","AINSLIE","Analyst",21,40065,"Web"
501,"Fourth","1987-1997","Sega Genesis","Game cartridges"," $189.99 ",501,"NOELLE","ARBOGUST","Analyst",23,43676,"Marketing"
502,"Fourth","1987-1998","Neo Geo","Game cartridges"," $650.00 ",502,"TERESA","ALROD","Analyst",21,43428,"Marketing"
503,"Fourth","1987-1999","Super Nintendo Entertainment System","Game cartridges"," $199.99 ",503,"ARCHIE","ADDESSO","Analyst",22,43976,"Marketing"
504,"Fourth","1987-2000","Game Gear","Game cartridges"," $149.99 ",504,"BRENTON","ALDERETE","Senior Analyst",25,66820,"Finance"
505,"Fourth","1987-2001","Game Boy","Game cartridges"," $89.95 ",505,"NORRIS","AHRENHOLTZ","Senior Analyst",27,64798,"Web"
506,"Fifth","1993-2001","Sega Saturn","Optical media"," $399.99 ",506,"FANNIE","AMMIRATI","Analyst",22,40403,"Marketing"
507,"Fifth","1993-2002","Sony PlayStation","Optical Meda"," $299.99 ",507,"DAISY","AMER","Associate",31,99603,"Marketing"
508,"Fifth","1993-2003","Game Boy Color","Game Cartridges"," $69.99 ",508,"CATHY","ALVEAR","Associate",28,96198,"Web"
509,"Fifth","1993-2004","Nintendo 64","Game Cartridges"," $199.99 ",509,"RAPHAEL","AHLFIELD","Senior Analyst",27,51930,"IT"
510,"Sixth","1998-2006","Sega Dreamcast","Optical media"," $199.99 ",510,"LAVERN","ALBY","Analyst",25,48996,"IT"
511,"Sixth","1998-2007","Sony PlayStation 2","Optical media"," $299.99 ",511,"DEMETRIA","ARECHIGA","Analyst",25,46808,"Web"
512,"Sixth","1998-2008","Nintendo GameCube","Optical media"," $199.99 ",512,"ELVIRA","ANDAVERDE","Senior Manager",36,167610,"Finance"
513,"Sixth","1998-2009","Game Boy Advance","Game Cartridges"," $99.99 ",513,"SHERRIE","ANDREE","Analyst",25,44454,"Operations"
514,"Sixth","1998-2010","Microsoft Xbox","Optical media"," $299.99 ",514,"REID","ALAWDI","Associate",28,86231,"Finance"
515,"Seventh","2004-2014","Microsoft Xbox 360","Optical media, digital distribution"," $399.99 ",515,"ALISON","AMMONDS","Analyst",24,45252,"IT"
516,"Seventh","2004-2015","Sony PlayStation 3","Optical media, digital distribution"," $599.99 ",516,"OMER","ALHAMBRA","Analyst",25,44011,"Finance"
517,"Seventh","2004-2016","Nintendo DS","Game Cartridges, Digital distribution"," $149.99 ",517,"NORMA","ALTES","Analyst",22,47519,"Management"
518,"Seventh","2004-2017","Playstation Portable","Optical media, digital distribution"," $249.99 ",518,"DOMENIC","ALISON","Analyst",25,46947,"IT"
519,"Seventh","2004-2018","Nintendo Wii","Optical media, digital distribution"," $249.99 ",519,"BRICE","ALESSANDRO","Analyst",25,46556,"Web"
520,"Eighth","2011-Present","Nintendo Wii U","Optical media, digital distribution"," $299.99 ",520,"JULIE","ALRED","Analyst",21,43363,"Marketing"
521,"Eighth","2011-Present","Sony PlayStation 4","Optical media, digital distribution"," $399.99 ",521,"BERNADETTE","AMSTEIN","Analyst",25,43391,"Management"
522,"Eighth","2011-Present","Microsoft Xbox One","Optical media, digital distribution"," $499.99 ",522,"LUELLA","ANKENMAN","Analyst",22,41164,"Management"
523,"Eighth","2011-Present","Nintendo 3DS","Game cartridges. Digital Distribution"," $249.99 ",523,"HELGA","ARANAS","Analyst",24,48476,"Operations"
524,"Eighth","2011-Present","Playstation Vita","Optical media, digital distribution"," $299.99 ",524,"FATIMA","ARELLANO","Senior Manager",35,167525,"Marketing"
525,"Eighth","2011-Present","Nintendo Switch","Game cartridges. Digital Distribution"," $299.99 ",525,"DANIELLE","ALVALLE","Senior Analyst",27,65594,"IT"
526,"Ninth","2020–present","Microsoft Xbox Series X","Optical media, digital distribution"," $499.99 ",526,"PAULETTE","ANACKER","Analyst",23,45579,"Marketing"
527,"Ninth","2020–present","Microsoft Xbox Series S","Optical media, digital distribution"," $299.99 ",527,"JEROMY","ALLUM","Senior Analyst",26,65880,"Management"
528,"Ninth","2020–present","Sony PlayStation 5 (Digital Edition)","Optical media, digital distribution"," $499.99 ",528,"RUSSEL","AGRO","Analyst",21,48948,"Marketing"
529,"Ninth","2020–present","Sony PlayStation 5 (Disc Edition)","Optical media, digital distribution"," $399.99 ",529,"SONIA","AMELIO","Analyst",23,45525,"Management"
530,"First","1972-1978","Magnavox Odyssey","Dedicated consoles"," $99.00 ",530,"DALE","ANNESS","Analyst",22,41819,"Web"
531,"First","1972-1979","Home Pong","Dedicated consoles"," $98.95 ",531,"TOMMIE","AFFLICK","Analyst",24,49752,"Finance"
532,"First","1972-1980","Coleco Telstar series","Dedicated consoles"," $50.00 ",532,"ROY","ABBOUD","Analyst",22,48611,"Marketing"
533,"Second","1976-1984","Fairchild Channel F","Game cartridges"," $169.95 ",533,"COLBY","AITCHESON","Analyst",24,43295,"Operations"
534,"Second","1976-1985","Atari 2600","Game cartridges"," $199.00 ",534,"MARISELA","ARGUBRIGHT","Analyst",22,40395,"Finance"
535,"Second","1976-1986","Mattel Intellivision","Game cartridges"," $299.00 ",535,"EARNEST","ADELL","Senior Analyst",25,62960,"Operations"
536,"Second","1976-1987","Magnavox Odyssey 2","Game cartridges"," $199.00 ",536,"TOBY","AFONSO","Analyst",23,41912,"Web"
537,"Second","1976-1988","ColecoVision","Game cartridges"," $199.00 ",537,"TRACEY","ALBELO","Analyst",22,45013,"IT"
538,"Third","1983-1991","Nintendo Entertainment System","Game cartridges"," $180.00 ",538,"JEANNIE","ANDERST","Senior Analyst",25,56854,"Finance"
539,"Third","1983-1992","Sega Master System","Game cartridges"," $199.99 ",539,"TRACIE","ANDROS","Analyst",23,47681,"Operations"
540,"Third","1983-1993","Atari 7800","Game cartridges"," $140.00 ",540,"CHARLES","AALDERINK","Analyst",25,43638,"Web"
541,"Fourth","1987-1996","TurboGrafx-16","Game cartridges"," $199.00 ",541,"MARSHALL","ACKISON","Analyst",24,45776,"Management"
542,"Fourth","1987-1997","Sega Genesis","Game cartridges"," $189.99 ",542,"RICO","ALDAZ","Analyst",21,47216,"Marketing"
543,"Fourth","1987-1998","Neo Geo","Game cartridges"," $650.00 ",543,"ALEXANDER","ABITONG","Analyst",23,46824,"Finance"
544,"Fourth","1987-1999","Super Nintendo Entertainment System","Game cartridges"," $199.99 ",544,"SHAWNA","ANDON","Manager",32,143778,"Management"
545,"Fourth","1987-2000","Game Gear","Game cartridges"," $149.99 ",545,"THEODORA","ARENT","Senior Analyst",28,55693,"Management"
546,"Fourth","1987-2001","Game Boy","Game cartridges"," $89.95 ",546,"HARLEY","AGNEY","Senior Analyst",27,60465,"Web"
547,"Fifth","1993-2001","Sega Saturn","Optical media"," $399.99 ",547,"ALISHA","ANDRAS","Analyst",21,40816,"Management"
548,"Fifth","1993-2002","Sony PlayStation","Optical Meda"," $299.99 ",548,"BERNARD","ABKE","Analyst",23,44427,"Web"
549,"Fifth","1993-2003","Game Boy Color","Game Cartridges"," $69.99 ",549,"ANTIONE","ALLING","Analyst",23,48930,"Finance"
550,"Fifth","1993-2004","Nintendo 64","Game Cartridges"," $199.99 ",550,"OSVALDO","ALCINI","Manager",34,148273,"Finance"
551,"Sixth","1998-2006","Sega Dreamcast","Optical media"," $199.99 ",551,"HARLAN","AGUIRE","Analyst",23,48583,"Web"
552,"Sixth","1998-2007","Sony PlayStation 2","Optical media"," $299.99 ",552,"TYRONE","ACERNO","Analyst",23,40413,"IT"
553,"Sixth","1998-2008","Nintendo GameCube","Optical media"," $199.99 ",553,"DARYL","ACKERSON","Analyst",24,46891,"Marketing"
554,"Sixth","1998-2009","Game Boy Advance","Game Cartridges"," $99.99 ",554,"JESSE","ARDALY","Senior Analyst",28,56166,"IT"
555,"Sixth","1998-2010","Microsoft Xbox","Optical media"," $299.99 ",555,"DORRIS","ARLINGTON","Analyst",21,43986,"IT"
556,"Seventh","2004-2014","Microsoft Xbox 360","Optical media, digital distribution"," $399.99 ",556,"HUGH","ACHE","Analyst",24,43621,"Operations"
557,"Seventh","2004-2015","Sony PlayStation 3","Optical media, digital distribution"," $599.99 ",557,"DARREL","ADRID","Analyst",21,40228,"Management"
558,"Seventh","2004-2016","Nintendo DS","Game Cartridges, Digital distribution"," $149.99 ",558,"EUGENIA","ANELLO","Analyst",21,49384,"Management"
559,"Seventh","2004-2017","Playstation Portable","Optical media, digital distribution"," $249.99 ",559,"TREY","ALCORN","Analyst",24,48969,"Marketing"
560,"Seventh","2004-2018","Nintendo Wii","Optical media, digital distribution"," $249.99 ",560,"ANDERSON","ALBA","Senior Analyst",27,58341,"Finance"
561,"Eighth","2011-Present","Nintendo Wii U","Optical media, digital distribution"," $299.99 ",561,"SUSANNA","APOSTAL","Analyst",22,44448,"Web"
562,"Eighth","2011-Present","Sony PlayStation 4","Optical media, digital distribution"," $399.99 ",562,"KAITLIN","ARATA","Senior Analyst",26,51655,"Finance"
563,"Eighth","2011-Present","Microsoft Xbox One","Optical media, digital distribution"," $499.99 ",563,"ISSAC","AIRINGTON","Analyst",25,42776,"Marketing"
564,"Eighth","2011-Present","Nintendo 3DS","Game cartridges. Digital Distribution"," $249.99 ",564,"LAURIE","ALWARD","Analyst",23,47326,"Management"
565,"Eighth","2011-Present","Playstation Vita","Optical media, digital distribution"," $299.99 ",565,"CORTNEY","ARCHACKI","Analyst",21,48098,"Finance"
566,"Eighth","2011-Present","Nintendo Switch","Game cartridges. Digital Distribution"," $299.99 ",566,"LEMUEL","ALBUS","Analyst",21,49903,"Management"
567,"Ninth","2020–present","Microsoft Xbox Series X","Optical media, digital distribution"," $499.99 ",567,"FRANKIE","ANETSBERGER","Analyst",23,45704,"Finance"
568,"Ninth","2020–present","Microsoft Xbox Series S","Optical media, digital distribution"," $299.99 ",568,"LUTHER","ACRE","Analyst",23,41984,"Management"
569,"Ninth","2020–present","Sony PlayStation 5 (Digital Edition)","Optical media, digital distribution"," $499.99 ",569,"CORDELL","ALLENBACH","Analyst",25,48447,"Web"
